Oscillation Control>Demod 3 Cut off frq (Hz)	1.55k	
Oscillation Control>Demod 4 Cut off frq (Hz)	1.55k	
Oscillation Control>Demod 1 Harmonic	1	
Oscillation Control>Demod 2 Harmonic	1	
Oscillation Control>Demod 3 Harmonic	1	
Oscillation Control>Demod 4 Harmonic	1	
Oscillation Control>Demod 1 Filter Order	0	
Oscillation Control>Demod 2 Filter Order	 2	
Oscillation Control>Demod 3 Filter Order	 2	
Oscillation Control>Demod 4 Filter Order	 2	
Oscillation Control>Phase P gain (Hz/rad)	87.2665E-3	
Oscillation Control>Phase I gain (Hz/rad/s)	174.533E-3	
Oscillation Control>Phase controller on	FALSE	
Oscillation Control>FrequencyShift (Hz)	-4.64516E+0	
Oscillation Control>Amplitude Setpoint (m)	60E-12	
Oscillation Control>Amplitude P gain (V/nm)	236.221E+6	
Oscillation Control>Amplitude I gain (V/nm/s)	472.442E+6	
Oscillation Control>Amplitude controller on	FALSE	
Oscillation Control>Excitation (V)	781.347E-6	
Oscillation Control>output divider	0	
Oscillation Control>output off	FALSE	
Oscillation Control>output add	FALSE	
Oscillation Control>PLL-Setup Q-Factor	69.804E+3	
Oscillation Control>PLL-Setup Demod. Bandwidth Amp (Hz)	5E+0	
Oscillation Control>PLL-Setup Demod. Bandwidth Pha (Hz)	5E+0	
Oscillation Control>PLL-Setup amplitude/excitation (m/V)	96.967E-9	
Piezo Calibration>Active Calib.	LN2_20160311	
Piezo Calibration>Calib. X (m/V)	10.2E-9	
Piezo Calibration>Calib. Y (m/V)	10.2E-9	
Piezo Calibration>Calib. Z (m/V)	1.75E-9	
Piezo Calibration>HV Gain X	10	
Piezo Calibration>HV Gain Y	10	
Piezo Calibration>HV Gain Z	10	
Piezo Calibration>Tilt X (deg)	-0.315594	
Piezo Calibration>Tilt Y (deg)	-0.344017	
Piezo Calibration>Curvature radius X (m)	Inf	
Piezo Calibration>Curvature radius Y (m)	Inf	
Piezo Calibration>2nd order corr X (V/m^2)	0E+0	
Piezo Calibration>2nd order corr Y (V/m^2)	0E+0	
Piezo Calibration>Drift X (m/s)	-700E-15	
Piezo Calibration>Drift Y (m/s)	2E-12	
Piezo Calibration>Drift Z (m/s)	0E+0	
Piezo Calibration>Drift correction status (on/off)	FALSE	
Scan>Scanfield	-46.2874E-9;87.685E-9;4.5E-9;4.5E-9;0E+0	
Scan>series name	%y%m%d_%H-%M-%S_SPM	
Scan>channels	Current (A);Bias (V);Z (m);OC D1 Phase (deg);OC D1 Amplitude (m);OC M1 Freq. Shift (Hz);OC M1 Excitation (V)	
Scan>pixels/line	256	
Scan>lines	256	
Scan>speed forw. (m/s)	25.1116E-9	
Scan>speed backw. (m/s)	25.1116E-9	
Temperature 1>Temperature 1 (K)	75.9438E+0	
Temperature 2>Temperature 2 (K)	77.7375E+0	
Z Spectroscopy>Initial Z-offset (m)	0E+0	
Z Spectroscopy>Sweep distance (m)	250E-12	
Z Spectroscopy>Num Pixel	201	
Z Spectroscopy>Z Avg time (s)	50E-3	
Z Spectroscopy>1st Settling time (s)	5E-3	
Z Spectroscopy>Settling time (s)	100E-3	
Z Spectroscopy>Integration time (s)	100E-3	
Z Spectroscopy>End Settling time (s)	5E-3	
Z Spectroscopy>Z control time (s)	200E-3	
Z Spectroscopy>Max Slew rate (V/s)	Inf	
Z Spectroscopy>backward sweep	TRUE	
Z Spectroscopy>Number of sweeps	1	
Z Spectroscopy>Channels	Current (A);Z (m);OC D1 Phase (deg);OC D1 Amplitude (m);OC M1 Freq. Shift (Hz);OC M1 Excitation (V)	
Z Spectroscopy>Time between fwd/bwd (s)	0E+0	
Z Spectroscopy>Record final Z	FALSE	
Z Spectroscopy>Lock-In run	FALSE	
Z Spectroscopy>Reset Z	TRUE	
Z-Controller>Z (m)	-99.4213E-9	
Z-Controller>Controller name	log Current	
Z-Controller>Controller status	ON	
Z-Controller>Setpoint	200E-12	
Z-Controller>Setpoint unit	A	
Z-Controller>P gain	5.5E-12	
Z-Controller>I gain	27.5E-9	
Z-Controller>Time const (s)	200E-6	
Z-Controller>TipLift (m)	0E+0	
Z-Controller>Switch off delay (s)	50E-3	

[DATA]
Bias calc (V)	Current (A)	Bias (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	Current [bwd] (A)	Bias [bwd] (V)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)	Current (A) [filt]	Bias (V) [filt]	OC D1 Phase (deg) [filt]	OC D1 Amplitude (m) [filt]	OC M1 Freq. Shift (Hz) [filt]	OC M1 Excitation (V) [filt]	Current (A) [bwd] [filt]	Bias (V) [bwd] [filt]	OC D1 Phase (deg) [bwd] [filt]	OC D1 Amplitude (m) [bwd] [filt]	OC M1 Freq. Shift (Hz) [bwd] [filt]	OC M1 Excitation (V) [bwd] [filt]
200.00000E-3	202.57467E-12	200.00000E-3	-3.9660244E+0	3.3580016E-12	-4.6451554E+0	781.34652E-6	203.61593E-12	200.00000E-3	-2.9083593E+0	3.3725091E-12	-4.6451554E+0	781.34652E-6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
199.00000E-3	200.91796E-12	199.00000E-3	-5.6251245E+0	3.2954609E-12	-4.6451554E+0	781.34652E-6	201.90667E-12	199.00000E-3	-10.863653E+0	3.4384342E-12	-4.6451554E+0	781.34652E-6	1.6855372E-9	1.0000000E+0	-1.4131195E+3	35.058258E-12	-0.0000000E+0	-0.0000000E+0	1.7509431E-9	1.0000000E+0	6.4021211E+3	-71.304795E-12	-0.0000000E+0	-0.0000000E+0
198.00000E-3	199.12517E-12	198.00000E-3	7.2113867E+0	3.3625893E-12	-4.6451554E+0	781.34652E-6	200.00074E-12	198.00000E-3	-11.490703E+0	3.5297431E-12	-4.6451554E+0	781.34652E-6	1.7453781E-9	1.0000000E+0	-4.1752803E+3	-46.640983E-12	-0.0000000E+0	-0.0000000E+0	1.8480735E-9	1.0000000E+0	-6.3409677E+0	-89.006094E-12	-0.0000000E+0	-0.0000000E+0
197.00000E-3	197.42000E-12	197.00000E-3	-6.3225789E+0	3.4627227E-12	-4.6451554E+0	781.34652E-6	198.17106E-12	197.00000E-3	-1.8009918E+0	3.6355712E-12	-4.6451554E+0	781.34652E-6	1.6863976E-9	1.0000000E+0	4.3367837E+3	-68.798557E-12	-0.0000000E+0	-0.0000000E+0	1.8471020E-9	1.0000000E+0	-6.8012358E+3	-42.046141E-12	-0.0000000E+0	-0.0000000E+0
196.00001E-3	195.89104E-12	196.00001E-3	-2.8321664E+0	3.4480142E-12	-4.6451554E+0	781.34652E-6	196.33545E-12	196.00001E-3	4.5769043E+0	3.4549774E-12	-4.6451554E+0	781.34652E-6	1.6718925E-9	1.0000000E+0	3.2027568E+3	19.363450E-12	-0.0000000E+0	-0.0000000E+0	1.8410371E-9	1.0000000E+0	-4.5327178E+3	97.088733E-12	-0.0000000E+0	-0.0000000E+0
195.00001E-3	193.86395E-12	195.00001E-3	-13.897440E+0	3.2965022E-12	-4.6451554E+0	781.34652E-6	194.46839E-12	195.00001E-3	-1.0633619E+0	3.3819683E-12	-4.6451554E+0	781.34652E-6	1.8214699E-9	1.0000000E+0	2.5847932E+3	76.917264E-12	-0.0000000E+0	-0.0000000E+0	1.8312953E-9	1.0000000E+0	711.70245E+0	74.234736E-12	-0.0000000E+0	-0.0000000E+0
194.00001E-3	192.30889E-12	194.00001E-3	494.87114E-3	3.3601444E-12	-4.6451554E+0	781.34652E-6	192.73860E-12	194.00001E-3	4.5325556E+0	3.4107602E-12	-4.6451554E+0	781.34652E-6	1.7391747E-9	1.0000000E+0	-2.9222410E+3	-2.8440733E-12	-0.0000000E+0	-0.0000000E+0	1.7312644E-9	1.0000000E+0	-940.42645E+0	22.840840E-12	-0.0000000E+0	-0.0000000E+0
193.00000E-3	190.35719E-12	193.00000E-3	-13.774227E+0	3.3520788E-12	-4.6451554E+0	781.34652E-6	191.13912E-12	193.00000E-3	-601.25273E-3	3.2977347E-12	-4.6451554E+0	781.34652E-6	1.8679602E-9	1.0000000E+0	6.0621548E+3	-926.12365E-15	-0.0000000E+0	-0.0000000E+0	1.6508428E-9	1.0000000E+0	2.8395002E+3	47.015683E-12	-0.0000000E+0	-0.0000000E+0
192.00000E-3	188.40395E-12	192.00000E-3	-17.982121E+0	3.3147307E-12	-4.6451554E+0	781.34652E-6	189.42758E-12	192.00000E-3	-5.6396217E+0	3.3543448E-12	-4.6451554E+0	781.34652E-6	1.9257196E-9	1.0000000E+0	4.1056455E+3	56.000447E-12	-0.0000000E+0	-0.0000000E+0	1.6935169E-9	1.0000000E+0	3.4950757E+3	-15.901310E-12	-0.0000000E+0	-0.0000000E+0
191.00000E-3	186.57895E-12	191.00000E-3	-11.646413E+0	3.1600928E-12	-4.6451554E+0	781.34652E-6	187.68903E-12	191.00000E-3	-3.3008933E+0	3.3885145E-12	-4.6451554E+0	781.34652E-6	1.8396080E-9	1.0000000E+0	-3.7501985E+3	123.95811E-12	-0.0000000E+0	-0.0000000E+0	1.7418809E-9	1.0000000E+0	1.8585535E+3	-36.686727E-12	-0.0000000E+0	-0.0000000E+0
190.00000E-3	184.81326E-12	190.00000E-3	-6.9662313E+0	3.0329196E-12	-4.6451554E+0	781.34652E-6	185.90769E-12	190.00000E-3	-13.389042E+0	3.4121206E-12	-4.6451554E+0	781.34652E-6	1.7837917E-9	1.0000000E+0	-2.6331104E+3	75.763680E-12	-0.0000000E+0	-0.0000000E+0	1.7785876E-9	1.0000000E+0	5.0377100E+3	402.23819E-15	-0.0000000E+0	-0.0000000E+0
189.00000E-3	183.02143E-12	189.00000E-3	-13.600208E+0	3.1757750E-12	-4.6451554E+0	781.34652E-6	184.09654E-12	189.00000E-3	-12.074726E+0	3.3118844E-12	-4.6451554E+0	781.34652E-6	1.7594918E-9	1.0000000E+0	529.50751E+0	-40.603073E-12	-0.0000000E+0	-0.0000000E+0	1.7873583E-9	1.0000000E+0	1.2721980E+3	33.390107E-12	-0.0000000E+0	-0.0000000E+0
188.00001E-3	181.35601E-12	188.00001E-3	-2.7457423E+0	3.1062041E-12	-4.6451554E+0	781.34652E-6	182.36780E-12	188.00001E-3	-11.561857E+0	3.4032048E-12	-4.6451554E+0	781.34652E-6	1.6903086E-9	1.0000000E+0	-4.5342676E+3	-13.058733E-12	-0.0000000E+0	-0.0000000E+0	1.7586992E-9	1.0000000E+0	-691.36749E+0	-56.341942E-12	-0.0000000E+0	-0.0000000E+0
187.00001E-3	179.69971E-12	187.00001E-3	-4.2235856E+0	3.2140759E-12	-4.6451554E+0	781.34652E-6	180.58025E-12	187.00001E-3	-11.008269E+0	3.5210402E-12	-4.6451554E+0	781.34652E-6	1.6923650E-9	1.0000000E+0	-85.645500E+0	-51.844709E-12	-0.0000000E+0	-0.0000000E+0	1.7915077E-9	1.0000000E+0	-2.2562783E+3	-80.386274E-12	-0.0000000E+0	-0.0000000E+0
186.00000E-3	177.88236E-12	186.00000E-3	-10.656757E+0	3.2350390E-12	-4.6451554E+0	781.34652E-6	178.71521E-12	186.00000E-3	-2.3801680E+0	3.4886959E-12	-4.6451554E+0	781.34652E-6	1.7082135E-9	1.0000000E+0	4.7378130E+3	-34.263321E-12	-0.0000000E+0	-0.0000000E+0	1.8071202E-9	1.0000000E+0	-3.2187402E+3	2.9826341E-12	-0.0000000E+0	-0.0000000E+0
185.00000E-3	176.41888E-12	185.00000E-3	-14.046123E+0	3.2318486E-12	-4.6451554E+0	781.34652E-6	177.04599E-12	185.00000E-3	-11.200415E+0	3.4447089E-12	-4.6451554E+0	781.34652E-6	1.6211998E-9	1.0000000E+0	2.5540901E+3	-28.304992E-12	-0.0000000E+0	-0.0000000E+0	1.7125572E-9	1.0000000E+0	2.0621042E+3	52.510839E-12	-0.0000000E+0	-0.0000000E+0
184.00000E-3	174.56504E-12	184.00000E-3	-10.450643E+0	3.3531090E-12	-4.6451554E+0	781.34652E-6	175.36808E-12	184.00000E-3	-5.5822077E+0	3.3488607E-12	-4.6451554E+0	781.34652E-6	1.7418531E-9	1.0000000E+0	-587.95142E+0	-75.953410E-12	-0.0000000E+0	-0.0000000E+0	1.6839135E-9	1.0000000E+0	-3.4295007E+3	53.642094E-12	-0.0000000E+0	-0.0000000E+0
183.00000E-3	172.84922E-12	183.00000E-3	-14.060678E+0	3.3850496E-12	-4.6451554E+0	781.34652E-6	173.65309E-12	183.00000E-3	4.1475515E+0	3.4002911E-12	-4.6451554E+0	781.34652E-6	1.7857068E-9	1.0000000E+0	1.8142291E+3	-43.175661E-12	-0.0000000E+0	-0.0000000E+0	1.6882988E-9	1.0000000E+0	-6.2420356E+3	6.7669256E-12	-0.0000000E+0	-0.0000000E+0
182.00000E-3	170.94169E-12	182.00000E-3	-16.403130E+0	3.3806809E-12	-4.6451554E+0	781.34652E-6	172.02693E-12	182.00000E-3	1.5328611E+0	3.3244078E-12	-4.6451554E+0	781.34652E-6	1.8095905E-9	1.0000000E+0	2.6322131E+3	-4.7049942E-12	-0.0000000E+0	-0.0000000E+0	1.6691337E-9	1.0000000E+0	-272.15689E+0	44.088341E-12	-0.0000000E+0	-0.0000000E+0
180.99999E-3	169.30451E-12	181.00001E-3	-18.845196E+0	3.3828151E-12	-4.6451554E+0	781.34652E-6	170.28687E-12	181.00001E-3	194.68272E-3	3.2712286E-12	-4.6451554E+0	781.34652E-6	1.6656365E-9	999.98510E-3	2.2809746E+3	-18.080119E-12	-0.0000000E+0	-0.0000000E+0	1.6445562E-9	999.98510E-3	-111.72296E+0	19.919573E-12	-0.0000000E+0	-0.0000000E+0
180.00001E-3	167.80338E-12	180.00001E-3	-20.626823E+0	3.4666896E-12	-4.6451554E+0	781.34652E-6	168.88350E-12	180.00001E-3	6.9740605E+0	3.3976819E-12	-4.6451554E+0	781.34652E-6	1.6097331E-9	1.0000149E+0	-76.907196E+0	-40.065472E-12	-0.0000000E+0	-0.0000000E+0	1.5340427E-9	1.0000149E+0	-1.9033765E+3	-38.573159E-12	-0.0000000E+0	-0.0000000E+0
179.00001E-3	165.92602E-12	179.00001E-3	-12.978925E+0	3.4255990E-12	-4.6451554E+0	781.34652E-6	167.20038E-12	179.00001E-3	-1.1354692E+0	3.2891216E-12	-4.6451554E+0	781.34652E-6	1.7439348E-9	1.0000000E+0	-2.6438088E+3	7.8439703E-12	-0.0000000E+0	-0.0000000E+0	1.6514951E-9	1.0000000E+0	3.5862217E+3	36.280801E-12	-0.0000000E+0	-0.0000000E+0
178.00000E-3	164.30196E-12	178.00000E-3	-19.512180E+0	3.4164104E-12	-4.6451554E+0	781.34652E-6	165.38672E-12	178.00000E-3	-2.7916982E+0	3.2865824E-12	-4.6451554E+0	781.34652E-6	1.6819012E-9	1.0000000E+0	1.9147777E+3	21.186134E-12	-0.0000000E+0	-0.0000000E+0	1.7729671E-9	1.0000000E+0	3.2918633E+3	41.031550E-12	-0.0000000E+0	-0.0000000E+0
177.00000E-3	162.65823E-12	177.00000E-3	-18.435328E+0	3.3825156E-12	-4.6451554E+0	781.34652E-6	163.63448E-12	177.00000E-3	-5.7120414E+0	3.2084459E-12	-4.6451554E+0	781.34652E-6	1.6186047E-9	1.0000000E+0	1.2707112E+3	16.446880E-12	-0.0000000E+0	-0.0000000E+0	1.7511929E-9	1.0000000E+0	1.8423038E+3	54.608769E-12	-0.0000000E+0	-0.0000000E+0
176.00000E-3	161.11340E-12	176.00000E-3	-20.824844E+0	3.4062386E-12	-4.6451554E+0	781.34652E-6	161.94859E-12	176.00000E-3	-4.8100224E+0	3.1657227E-12	-4.6451554E+0	781.34652E-6	1.5585002E-9	1.0000000E+0	52.999390E+0	8.0829276E-12	-0.0000000E+0	-0.0000000E+0	1.7161377E-9	1.0000000E+0	-1.7077533E+3	22.640915E-12	-0.0000000E+0	-0.0000000E+0
175.00000E-3	159.60293E-12	175.00000E-3	-15.656390E+0	3.3375100E-12	-4.6451554E+0	781.34652E-6	160.18631E-12	175.00000E-3	3.7160554E+0	3.2531664E-12	-4.6451554E+0	781.34652E-6	1.5457465E-9	1.0000000E+0	-2.0208490E+3	26.146566E-12	-0.0000000E+0	-0.0000000E+0	1.6568519E-9	1.0000000E+0	-6.5691636E+3	-26.823758E-12	-0.0000000E+0	-0.0000000E+0
173.99999E-3	157.96038E-12	174.00001E-3	-17.781235E+0	3.3772434E-12	-4.6451554E+0	781.34652E-6	158.84505E-12	174.00001E-3	10.632981E+0	3.1847548E-12	-4.6451554E+0	781.34652E-6	1.6724365E-9	999.98510E-3	-1.5717341E+3	-37.782635E-12	-0.0000000E+0	-0.0000000E+0	1.4834354E-9	999.98510E-3	-3.7182754E+3	13.613648E-12	-0.0000000E+0	-0.0000000E+0
173.00001E-3	156.04473E-12	173.00001E-3	-9.7578592E+0	3.5162357E-12	-4.6451554E+0	781.34652E-6	157.25396E-12	173.00001E-3	848.65600E-3	3.2190403E-12	-4.6451554E+0	781.34652E-6	1.7922284E-9	1.0000149E+0	-6.4694751E+3	-71.768168E-12	-0.0000000E+0	-0.0000000E+0	1.5519591E-9	1.0000149E+0	3.9570740E+3	-22.650793E-12	-0.0000000E+0	-0.0000000E+0
172.00001E-3	154.43842E-12	172.00001E-3	1.0816004E+0	3.4372993E-12	-4.6451554E+0	781.34652E-6	155.59778E-12	172.00001E-3	1.8579336E+0	3.3011261E-12	-4.6451554E+0	781.34652E-6	1.6583923E-9	1.0000000E+0	-6.5937603E+3	10.737049E-12	-0.0000000E+0	-0.0000000E+0	1.6034780E-9	1.0000000E+0	1.3218020E+3	-58.023999E-12	-0.0000000E+0	-0.0000000E+0
171.00000E-3	152.89570E-12	171.00000E-3	-5.2951975E+0	3.4622177E-12	-4.6451554E+0	781.34652E-6	154.12517E-12	171.00000E-3	2.6621113E+0	3.3174815E-12	-4.6451554E+0	781.34652E-6	1.5842989E-9	1.0000000E+0	2.4304014E+3	-33.183675E-12	-0.0000000E+0	-0.0000000E+0	1.5420134E-9	1.0000000E+0	1.3247150E+3	-41.140185E-12	-0.0000000E+0	-0.0000000E+0
170.00000E-3	151.22038E-12	170.00000E-3	-10.268065E+0	3.6299895E-12	-4.6451554E+0	781.34652E-6	152.50863E-12	170.00000E-3	-6.7835388E+0	3.3850488E-12	-4.6451554E+0	781.34652E-6	1.6114022E-9	1.0000000E+0	3.3842761E+3	-86.827719E-12	-0.0000000E+0	-0.0000000E+0	1.5789976E-9	1.0000000E+0	5.0277983E+3	-113.15665E-12	-0.0000000E+0	-0.0000000E+0
169.00000E-3	149.71403E-12	169.00000E-3	-6.3416119E+0	3.5586983E-12	-4.6451554E+0	781.34652E-6	150.92526E-12	169.00000E-3	-5.6343956E+0	3.7189331E-12	-4.6451554E+0	781.34652E-6	1.5353104E-9	1.0000000E+0	3.0884404E+3	20.208186E-12	-0.0000000E+0	-0.0000000E+0	1.5748759E-9	1.0000000E+0	115.38816E+0	-206.12202E-12	-0.0000000E+0	-0.0000000E+0
168.00000E-3	148.23995E-12	168.00000E-3	-26.614115E+0	3.4893683E-12	-4.6451554E+0	781.34652E-6	149.41519E-12	168.00000E-3	143.12589E-3	3.7163176E-12	-4.6451554E+0	781.34652E-6	1.4796467E-9	1.0000000E+0	7.8399453E+3	37.853973E-12	-0.0000000E+0	-0.0000000E+0	1.5361292E-9	1.0000000E+0	-3.3869185E+3	-55.311113E-12	-0.0000000E+0	-0.0000000E+0
167.00000E-3	146.77191E-12	167.00000E-3	-12.425334E+0	3.5705122E-12	-4.6451554E+0	781.34652E-6	147.85539E-12	167.00000E-3	-730.48192E-3	3.6505170E-12	-4.6451554E+0	781.34652E-6	1.4697796E-9	1.0000000E+0	-4.6400845E+3	-43.200166E-12	-0.0000000E+0	-0.0000000E+0	1.5428322E-9	1.0000000E+0	-426.03461E+0	52.285325E-12	-0.0000000E+0	-0.0000000E+0
166.00001E-3	145.30163E-12	166.00001E-3	-8.8286695E+0	3.6231014E-12	-4.6451554E+0	781.34652E-6	146.32591E-12	166.00001E-3	-2.1231356E+0	3.5852987E-12	-4.6451554E+0	781.34652E-6	1.5077717E-9	1.0000000E+0	-5.5325869E+3	-39.026792E-12	-0.0000000E+0	-0.0000000E+0	1.5216080E-9	1.0000000E+0	-1.2634678E+3	62.494870E-12	-0.0000000E+0	-0.0000000E+0
165.00001E-3	143.65230E-12	165.00001E-3	-6.6902299E+0	3.5831422E-12	-4.6451554E+0	781.34652E-6	144.86398E-12	165.00001E-3	8.4974174E+0	3.5335172E-12	-4.6451554E+0	781.34652E-6	1.5519221E-9	1.0000000E+0	-452.88376E+0	796.67013E-15	-0.0000000E+0	-0.0000000E+0	1.4974519E-9	1.0000000E+0	-5.7964331E+3	46.174342E-12	-0.0000000E+0	-0.0000000E+0
164.00000E-3	142.28357E-12	164.00000E-3	-13.962939E+0	3.6354142E-12	-4.6451554E+0	781.34652E-6	143.30198E-12	164.00000E-3	8.3696766E+0	3.5216279E-12	-4.6451554E+0	781.34652E-6	1.4766491E-9	1.0000000E+0	5.7164819E+3	-8.7414711E-12	-0.0000000E+0	-0.0000000E+0	1.5377529E-9	1.0000000E+0	-1.4018407E+3	21.044538E-12	-0.0000000E+0	-0.0000000E+0
163.00000E-3	140.68623E-12	163.00000E-3	-23.304131E+0	3.5745276E-12	-4.6451554E+0	781.34652E-6	141.75429E-12	163.00000E-3	4.7106509E+0	3.5064341E-12	-4.6451554E+0	781.34652E-6	1.5381693E-9	1.0000000E+0	2.9020994E+3	29.266676E-12	-0.0000000E+0	-0.0000000E+0	1.5113574E-9	1.0000000E+0	1.1450157E+3	2.7959349E-12	-0.0000000E+0	-0.0000000E+0
162.00000E-3	139.13942E-12	162.00000E-3	-4.3323784E+0	3.5496738E-12	-4.6451554E+0	781.34652E-6	140.39238E-12	162.00000E-3	9.3821363E+0	3.5464325E-12	-4.6451554E+0	781.34652E-6	1.5379750E-9	1.0000000E+0	-8.5562461E+3	24.726264E-12	-0.0000000E+0	-0.0000000E+0	1.4112016E-9	1.0000000E+0	-1.4908594E+3	-39.350606E-12	-0.0000000E+0	-0.0000000E+0
161.00000E-3	137.68478E-12	161.00000E-3	-6.1908998E+0	3.5614545E-12	-4.6451554E+0	781.34652E-6	138.98363E-12	161.00000E-3	7.3770585E+0	3.6385664E-12	-4.6451554E+0	781.34652E-6	1.4897220E-9	1.0000000E+0	-3.3572034E+3	-7.8509092E-12	-0.0000000E+0	-0.0000000E+0	1.4172384E-9	1.0000000E+0	-919.62769E+0	-45.889632E-12	-0.0000000E+0	-0.0000000E+0
160.00000E-3	136.15679E-12	160.00000E-3	-4.2704034E+0	3.5913280E-12	-4.6451554E+0	781.34652E-6	137.48798E-12	160.00000E-3	12.495010E+0	3.5646429E-12	-4.6451554E+0	781.34652E-6	1.4995891E-9	1.0000000E+0	-588.74677E+0	-14.205188E-12	-0.0000000E+0	-0.0000000E+0	1.4947041E-9	1.0000000E+0	-2.0204113E+3	22.022053E-12	-0.0000000E+0	-0.0000000E+0
159.00001E-3	134.68944E-12	159.00001E-3	-4.8544531E+0	3.5653665E-12	-4.6451554E+0	781.34652E-6	135.90988E-12	159.00001E-3	10.120942E+0	3.5695477E-12	-4.6451554E+0	781.34652E-6	1.4426701E-9	1.0000000E+0	498.04898E+0	23.918242E-12	-0.0000000E+0	-0.0000000E+0	1.5447426E-9	1.0000000E+0	2.3416716E+3	-1.0842162E-12	-0.0000000E+0	-0.0000000E+0
